what,kind,bundleId,bundleVersion,description,time
stopped,bundle,org.jboss.tools.maven.portlet,1.3.0.v20111103-2122-H33-M4,"org.jboss.tools.maven.portlet",1329604265269
stopped,bundle,org.jboss.tools.portlet.ui,1.2.0.v20111021-1539-H29-M4,"org.jboss.tools.portlet.ui",1329604265269
stopped,bundle,org.jboss.tools.portlet.core,1.2.0.v20111021-1539-H29-M4,"org.jboss.tools.portlet.core",1329604265269
stopped,bundle,org.jboss.ide.eclipse.as.classpath.core,2.3.0.v20111104-1515-H45-M4,"org.jboss.ide.eclipse.as.classpath.core",1329604265269
stopped,bundle,org.jboss.ide.eclipse.as.rse.ui,2.3.0.v20111104-1515-H45-M4,"org.jboss.ide.eclipse.as.rse.ui",1329604265269
stopped,bundle,org.jboss.ide.eclipse.as.rse.core,2.3.0.v20111104-1515-H45-M4,"org.jboss.ide.eclipse.as.rse.core",1329604265270
stopped,bundle,org.jboss.ide.eclipse.archives.webtools,2.3.0.v20111104-1515-H45-M4,"org.jboss.ide.eclipse.archives.webtools",1329604265315
stopped,bundle,org.jboss.ide.eclipse.as.wtp.ui,2.3.0.v20111104-1515-H45-M4,"org.jboss.ide.eclipse.as.wtp.ui",1329604265315
stopped,bundle,org.jboss.tools.maven.cdi,1.3.0.v20111103-2122-H33-M4,"org.jboss.tools.maven.cdi",1329604265315
stopped,bundle,org.jboss.tools.maven.jaxrs,1.3.0.v20111103-2122-H33-M4,"org.jboss.tools.maven.jaxrs",1329604265315
stopped,bundle,org.jboss.tools.maven.jsf,1.3.0.v20111103-2122-H33-M4,"org.jboss.tools.maven.jsf",1329604265315
stopped,bundle,org.jboss.tools.maven.ui,1.3.0.v20111103-2122-H33-M4,"org.jboss.tools.maven.ui",1329604265316
stopped,bundle,org.eclipse.jst.jsf.apache.trinidad.tagsupport,1.1.200.v201104061711,"org.eclipse.jst.jsf.apache.trinidad.tagsupport",1329604265316
stopped,bundle,org.eclipse.jst.jsf.facesconfig.ui,1.2.2.v201103292152,"org.eclipse.jst.jsf.facesconfig.ui",1329604265316
stopped,bundle,org.eclipse.jst.jsf.facelet.ui,1.0.1.v201104032306,"org.eclipse.jst.jsf.facelet.ui",1329604265316
stopped,bundle,org.eclipse.jst.jsf.ui,1.3.2.v201104251204,"org.eclipse.jst.jsf.ui",1329604265316
stopped,bundle,org.eclipse.jst.pagedesigner.jsf.ui,1.2.100.v201104061711,"org.eclipse.jst.pagedesigner.jsf.ui",1329604265316
stopped,bundle,org.eclipse.jst.pagedesigner,1.3.3.v201104032306,"org.eclipse.jst.pagedesigner",1329604265316
stopped,bundle,org.eclipse.jst.jsf.common.ui,1.2.100.v201104061711,"org.eclipse.jst.jsf.common.ui",1329604265316
stopped,bundle,org.eclipse.pde.ua.ui,1.0.100.v20110516,"org.eclipse.pde.ua.ui",1329604265316
stopped,bundle,org.eclipse.pde.api.tools.ui,1.0.300.v20110523-1600,"org.eclipse.pde.api.tools.ui",1329604265316
stopped,bundle,org.eclipse.pde.ds.ui,1.0.100.v20110516,"org.eclipse.pde.ds.ui",1329604265316
stopped,bundle,org.eclipse.pde.runtime,3.4.200.v20110508,"org.eclipse.pde.runtime",1329604265317
stopped,bundle,org.eclipse.pde.ui.templates,3.4.400.v20110516,"org.eclipse.pde.ui.templates",1329604265317
stopped,bundle,org.eclipse.birt.chart.reportitem.ui,3.7.1.v20110905,"org.eclipse.birt.chart.reportitem.ui",1329604265317
stopped,bundle,org.eclipse.birt.report.item.crosstab.ui,3.7.1.v20110905,"org.eclipse.birt.report.item.crosstab.ui",1329604265317
stopped,bundle,org.eclipse.birt.report.designer.ui.ide,3.7.1.v20110905,"org.eclipse.birt.report.designer.ui.ide",1329604265317
stopped,bundle,org.eclipse.datatools.connectivity.oda.template.ui,3.2.2.v201108260345,"org.eclipse.datatools.connectivity.oda.template.ui",1329604265317
stopped,bundle,org.jboss.tools.cdi.seam.config.ui,1.2.0.v20111027-1819-H29-M4,"org.jboss.tools.cdi.seam.config.ui",1329604265317
stopped,bundle,org.jboss.tools.cdi.seam.text.ext,1.2.0.v20111027-1819-H29-M4,"org.jboss.tools.cdi.seam.text.ext",1329604265317
stopped,bundle,org.jboss.tools.cdi.seam.config.core,1.2.0.v20111027-1819-H29-M4,"org.jboss.tools.cdi.seam.config.core",1329604265317
stopped,bundle,org.jboss.tools.cdi.seam.core,1.2.0.v20111027-1819-H29-M4,"org.jboss.tools.cdi.seam.core",1329604265317
stopped,bundle,org.jboss.tools.cdi.seam.faces.core,1.2.0.v20111027-1819-H29-M4,"org.jboss.tools.cdi.seam.faces.core",1329604265317
stopped,bundle,org.jboss.tools.cdi.seam.solder.core,1.2.0.v20111027-1819-H29-M4,"org.jboss.tools.cdi.seam.solder.core",1329604265317
stopped,bundle,org.jboss.tools.cdi.text.ext,1.2.0.v20111027-1819-H29-M4,"org.jboss.tools.cdi.text.ext",1329604265317
stopped,bundle,org.jboss.tools.cdi.xml.ui,1.2.0.v20111027-1819-H29-M4,"org.jboss.tools.cdi.xml.ui",1329604265317
stopped,bundle,org.jboss.tools.cdi.ui,1.2.0.v20111027-1819-H29-M4,"org.jboss.tools.cdi.ui",1329604265317
stopped,bundle,org.jboss.tools.cdi.core,1.2.0.v20111027-1819-H29-M4,"org.jboss.tools.cdi.core",1329604265317
stopped,bundle,org.jboss.tools.jsf.text.ext.richfaces,3.3.0.v20111027-1829-H34-M4,"org.jboss.tools.jsf.text.ext.richfaces",1329604265317
stopped,bundle,org.jboss.tools.jsf.text.ext.facelets,3.3.0.v20111027-1829-H34-M4,"org.jboss.tools.jsf.text.ext.facelets",1329604265317
stopped,bundle,org.jboss.tools.jsf.text.ext,3.3.0.v20111027-1829-H34-M4,"org.jboss.tools.jsf.text.ext",1329604265317
stopped,bundle,org.jboss.tools.jsf.ui,3.3.0.v20111027-1829-H34-M4,"org.jboss.tools.jsf.ui",1329604265317
stopped,bundle,org.jboss.tools.jsf.verification,3.3.0.v20111027-1829-H34-M4,"org.jboss.tools.jsf.verification",1329604265317
stopped,bundle,org.jboss.tools.jsf.vpe.ajax4jsf,3.3.0.v20111027-1829-H34-M4,"org.jboss.tools.jsf.vpe.ajax4jsf",1329604265318
stopped,bundle,org.jboss.tools.jsf.vpe.jbpm,3.3.0.v20111027-1829-H34-M4,"org.jboss.tools.jsf.vpe.jbpm",1329604265318
stopped,bundle,org.jboss.tools.jsf.vpe.jstl,3.3.0.v20111027-1829-H34-M4,"org.jboss.tools.jsf.vpe.jstl",1329604265318
stopped,bundle,org.jboss.tools.jsf.vpe.richfaces,3.3.0.v20111027-1829-H34-M4,"org.jboss.tools.jsf.vpe.richfaces",1329604265318
stopped,bundle,org.jboss.tools.jsf.vpe.seam,3.3.0.v20111027-1829-H34-M4,"org.jboss.tools.jsf.vpe.seam",1329604265318
stopped,bundle,org.jboss.tools.jsf.vpe.jsf,3.3.0.v20111027-1829-H34-M4,"org.jboss.tools.jsf.vpe.jsf",1329604265318
stopped,bundle,org.jboss.tools.jsf,3.3.0.v20111027-1829-H34-M4,"org.jboss.tools.jsf",1329604265318
stopped,bundle,org.jboss.tools.jsf.vpe.facelets,3.3.0.v20111027-1829-H34-M4,"org.jboss.tools.jsf.vpe.facelets",1329604265318
stopped,bundle,org.jboss.tools.jsf.vpe.myfaces,3.3.0.v20111027-1829-H34-M4,"org.jboss.tools.jsf.vpe.myfaces",1329604265318
stopped,bundle,org.jboss.tools.struts.vpe.struts,3.3.0.v20111020-2129-H29-M4,"org.jboss.tools.struts.vpe.struts",1329604265318
stopped,bundle,org.jboss.tools.vpe.docbook,3.3.0.v20111021-0444-H25-M4,"org.jboss.tools.vpe.docbook",1329604265318
stopped,bundle,org.jboss.tools.vpe.html,3.3.0.v20111021-0444-H25-M4,"org.jboss.tools.vpe.html",1329604265318
stopped,bundle,org.jboss.tools.vpe.jsp,3.3.0.v20111021-0444-H25-M4,"org.jboss.tools.vpe.jsp",1329604265318
stopped,bundle,org.jboss.tools.vpe.spring,3.3.0.v20111021-0444-H25-M4,"org.jboss.tools.vpe.spring",1329604265318
stopped,bundle,org.jboss.tools.vpe,3.3.0.v20111021-0444-H25-M4,"org.jboss.tools.vpe",1329604265318
stopped,bundle,org.jboss.tools.jst.css,3.3.0.v20111021-1521-H30-M4,"org.jboss.tools.jst.css",1329604265318
stopped,bundle,org.jboss.tools.jst.web.tiles.ui,3.3.0.v20111021-1521-H30-M4,"org.jboss.tools.jst.web.tiles.ui",1329604265318
stopped,bundle,org.jboss.tools.seam.ui.pages,3.3.0.v20111020-1412-H45-M4,"org.jboss.tools.seam.ui.pages",1329604265318
stopped,bundle,org.jboss.tools.seam.xml.ui,3.3.0.v20111020-1412-H45-M4,"org.jboss.tools.seam.xml.ui",1329604265318
stopped,bundle,org.jboss.tools.struts.validator.ui,3.3.0.v20111020-2129-H29-M4,"org.jboss.tools.struts.validator.ui",1329604265318
stopped,bundle,org.jboss.tools.struts.ui,3.3.0.v20111020-2129-H29-M4,"org.jboss.tools.struts.ui",1329604265318
stopped,bundle,org.jboss.tools.jst.web.ui,3.3.0.v20111021-1521-H30-M4,"org.jboss.tools.jst.web.ui",1329604265318
stopped,bundle,org.jboss.tools.vpe.ui.palette,3.3.0.v20111021-0444-H25-M4,"org.jboss.tools.vpe.ui.palette",1329604265319
stopped,bundle,org.jboss.tools.jst.jsp,3.3.0.v20111021-1521-H30-M4,"org.jboss.tools.jst.jsp",1329604265319
stopped,bundle,org.jboss.tools.struts.text.ext,3.3.0.v20111020-2129-H29-M4,"org.jboss.tools.struts.text.ext",1329604265319
stopped,bundle,org.jboss.tools.jst.text.ext,3.3.0.v20111021-1521-H30-M4,"org.jboss.tools.jst.text.ext",1329604265319
stopped,bundle,org.jboss.tools.jst.web.kb,3.3.0.v20111021-1521-H30-M4,"org.jboss.tools.jst.web.kb",1329604265319
stopped,bundle,org.jboss.tools.common.el.ui,3.3.0.v20111027-1555-H29-M4,"org.jboss.tools.common.el.ui",1329604265319
stopped,bundle,org.jboss.tools.vpe.resref,3.3.0.v20111021-0444-H25-M4,"org.jboss.tools.vpe.resref",1329604265319
stopped,bundle,org.jboss.tools.common.resref.ui,3.3.0.v20111027-1555-H29-M4,"org.jboss.tools.common.resref.ui",1329604265319
stopped,bundle,org.jboss.tools.common.verification.ui,3.3.0.v20111027-1555-H29-M4,"org.jboss.tools.common.verification.ui",1329604265319
stopped,bundle,org.jboss.tools.hibernate.xml.ui,3.4.0.v20111022-0922-H35-M4,"org.jboss.tools.hibernate.xml.ui",1329604265319
stopped,bundle,org.jboss.tools.common.model.ui,3.3.0.v20111027-1555-H29-M4,"org.jboss.tools.common.model.ui",1329604265319
stopped,bundle,org.jboss.tools.common.text.ext,3.3.0.v20111027-1555-H29-M4,"org.jboss.tools.common.text.ext",1329604265319
stopped,bundle,org.eclipse.pde.ui,3.6.100.v20110603,"org.eclipse.pde.ui",1329604265335
stopped,bundle,org.eclipse.birt.report.designer.ui.editor.script,3.7.1.v20110905,"org.eclipse.birt.report.designer.ui.editor.script",1329604265335
stopped,bundle,org.eclipse.birt.report.designer.ui.editor.xml.wtp,3.7.1.v20110905,"org.eclipse.birt.report.designer.ui.editor.xml.wtp",1329604265335
stopped,bundle,org.eclipse.birt.report.designer.ui.lib.explorer,3.7.1.v20110905,"org.eclipse.birt.report.designer.ui.lib.explorer",1329604265335
stopped,bundle,org.eclipse.birt.report.designer.ui.lib,3.7.1.v20110905,"org.eclipse.birt.report.designer.ui.lib",1329604265335
stopped,bundle,org.eclipse.birt.report.designer.ui.editors.schematic,3.7.1.v20110905,"org.eclipse.birt.report.designer.ui.editors.schematic",1329604265335
stopped,bundle,org.eclipse.ui.cheatsheets,3.4.100.v20110425,"org.eclipse.ui.cheatsheets",1329604265335
stopped,bundle,org.hibernate.eclipse.help,3.4.0.v20111022-0922-H35-M4,"org.hibernate.eclipse.help",1329604265336
stopped,bundle,org.eclipse.help.ui,3.5.100.v20110425,"org.eclipse.help.ui",1329604265336
stopped,bundle,org.eclipse.help.webapp,3.6.0.v20110518,"org.eclipse.help.webapp",1329604265336
stopped,bundle,org.eclipse.epp.mpc.ui,1.1.0.I20110525-0742,"org.eclipse.epp.mpc.ui",1329604265337
stopped,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201106061540,"org.eclipse.epp.usagedata.ui",1329604265337
stopped,bundle,org.eclipse.ui.intro.universal,3.2.500.v20110510,"org.eclipse.ui.intro.universal",1329604265337
stopped,bundle,org.eclipse.wtp.epp.package.jee.intro,1.3.0.v201006142040,"org.eclipse.wtp.epp.package.jee.intro",1329604265337
stopped,bundle,org.eclipse.ui.intro,3.4.100.v20110425,"org.eclipse.ui.intro",1329604265337
stopped,bundle,org.eclipse.help.base,3.6.0.v201106131736,"org.eclipse.help.base",1329604265337
stopped,bundle,org.eclipse.equinox.http.jetty,2.0.100.v20110502,"org.eclipse.equinox.http.jetty",1329604265337
stopped,bundle,org.eclipse.wst.server.preview,1.1.100.v20091208,"org.eclipse.wst.server.preview",1329604265337
stopped,bundle,com.google.appengine.eclipse.sdkbundle,1.5.5.r37v201110112027,"com.google.appengine.eclipse.sdkbundle",1329604265337
stopped,bundle,com.google.gdt.eclipse.appengine.rpc,2.4.2.relr37v201110112027,"com.google.gdt.eclipse.appengine.rpc",1329604265337
stopped,bundle,com.google.gdt.eclipse.gph.e36,2.4.2.relr37v201110112027,"com.google.gdt.eclipse.gph.e36",1329604265337
stopped,bundle,com.google.gdt.eclipse.gph.hge,2.4.2.relr37v201110112027,"com.google.gdt.eclipse.gph.hge",1329604265338
stopped,bundle,com.google.gdt.eclipse.gph.subclipse,2.4.2.relr37v201110112027,"com.google.gdt.eclipse.gph.subclipse",1329604265338
stopped,bundle,com.google.gdt.eclipse.gph.subversive,2.4.2.relr37v201110112027,"com.google.gdt.eclipse.gph.subversive",1329604265338
stopped,bundle,com.google.gdt.eclipse.gph,2.4.2.relr37v201110112027,"com.google.gdt.eclipse.gph",1329604265338
stopped,bundle,com.google.gdt.eclipse.maven.e37,2.4.2.relr37v201110112027,"com.google.gdt.eclipse.maven.e37",1329604265338
stopped,bundle,com.google.gdt.eclipse.maven,2.4.2.relr37v201110112027,"com.google.gdt.eclipse.maven",1329604265338
stopped,bundle,com.google.gdt.eclipse.suite,2.4.2.relr37v201110112027,"com.google.gdt.eclipse.suite",1329604265338
stopped,bundle,com.google.gdt.eclipse.appsmarketplace,2.4.2.relr37v201110112027,"com.google.gdt.eclipse.appsmarketplace",1329604265338
stopped,bundle,com.google.appengine.eclipse.core,2.4.2.relr37v201110112027,"com.google.appengine.eclipse.core",1329604265359
stopped,bundle,com.google.gdt.eclipse.login,2.4.2.relr37v201110112027,"com.google.gdt.eclipse.login",1329604265359
stopped,bundle,com.google.gdt.eclipse.managedapis,2.4.2.relr37v201110112027,"com.google.gdt.eclipse.managedapis",1329604265361
stopped,bundle,com.google.gwt.eclipse.oophm,2.4.2.relr37v201110112027,"com.google.gwt.eclipse.oophm",1329604265361
stopped,bundle,org.jboss.tools.gwt.ui,1.0.2.v20111022-0834-H24-M4,"org.jboss.tools.gwt.ui",1329604265361
stopped,bundle,org.jboss.tools.gwt.core,1.0.2.v20111022-0834-H24-M4,"org.jboss.tools.gwt.core",1329604265361
stopped,bundle,com.google.gwt.eclipse.sdkbundle,2.4.0.relr37v201110112027,"com.google.gwt.eclipse.sdkbundle",1329604265361
stopped,bundle,com.google.gwt.eclipse.core,2.4.2.relr37v201110112027,"com.google.gwt.eclipse.core",1329604265498
stopped,bundle,com.google.gdt.eclipse.core,2.4.2.relr37v201110112027,"com.google.gdt.eclipse.core",1329604265498
stopped,bundle,com.google.gdt.eclipse.platform,2.4.2.relr37v201110112027,"com.google.gdt.eclipse.platform",1329604265498
stopped,bundle,com.google.gdt.eclipse.platform.e37,2.4.2.relr37v201110112027,"com.google.gdt.eclipse.platform.e37",1329604265498
stopped,bundle,org.jboss.tools.maven.core,1.3.0.v20111103-2122-H33-M4,"org.jboss.tools.maven.core",1329604265498
stopped,bundle,org.maven.ide.eclipse.wtp,0.14.0.20110928-2045,"org.maven.ide.eclipse.wtp",1329604265498
stopped,bundle,org.eclipse.m2e.jdt,1.0.100.20110804-1717,"org.eclipse.m2e.jdt",1329604265498
stopped,bundle,org.eclipse.m2e.discovery,1.0.100.20110804-1717,"org.eclipse.m2e.discovery",1329604265499
stopped,bundle,org.eclipse.m2e.refactoring,1.0.100.20110804-1717,"org.eclipse.m2e.refactoring",1329604265499
stopped,bundle,org.eclipse.m2e.editor,1.0.100.20110804-1717,"org.eclipse.m2e.editor",1329604265499
stopped,bundle,org.eclipse.m2e.editor.xml,1.0.100.20110804-1717,"org.eclipse.m2e.editor.xml",1329604265499
stopped,bundle,org.eclipse.m2e.launching,1.0.100.20110804-1717,"org.eclipse.m2e.launching",1329604265499
stopped,bundle,org.jboss.tools.openshift.express.ui,2.3.0.v20111104-1515-H45-M4,"org.jboss.tools.openshift.express.ui",1329604265499
stopped,bundle,org.eclipse.m2e.core.ui,1.0.100.20110804-1717,"org.eclipse.m2e.core.ui",1329604265499
stopped,bundle,org.eclipse.m2e.usagedata,1.0.100.20110804-1717,"org.eclipse.m2e.usagedata",1329604265499
stopped,bundle,org.jboss.tools.forge.ui,1.0.0.v20111022-0858-H24-M4,"org.jboss.tools.forge.ui",1329604265499
stopped,bundle,org.eclipse.m2e.core,1.0.100.20110804-1717,"org.eclipse.m2e.core",1329604265499
stopped,bundle,org.eclipse.jst.ws.jaxws.ui,1.0.100.v201104032053,"org.eclipse.jst.ws.jaxws.ui",1329604265499
stopped,bundle,org.eclipse.jst.ws.jaxws.core,1.0.100.v201104031139,"org.eclipse.jst.ws.jaxws.core",1329604265499
stopped,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1329604265499
stopped,bundle,org.eclipse.mylyn.bugzilla.core,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.core",1329604265500
stopped,bundle,org.eclipse.mylyn.commons.xmlrpc,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.xmlrpc",1329604265500
stopped,bundle,org.eclipse.datatools.enablement.oda.ws.ui,1.2.2.v201105111200,"org.eclipse.datatools.enablement.oda.ws.ui",1329604265500
stopped,bundle,org.eclipse.wst.wsdl.validation,1.1.502.v201104071820,"org.eclipse.wst.wsdl.validation",1329604265500
stopped,bundle,org.eclipse.wst.wsdl,1.2.202.v201108230355,"org.eclipse.wst.wsdl",1329604265500
stopped,bundle,org.eclipse.datatools.enablement.oda.ws,1.2.2.v201106161731,"org.eclipse.datatools.enablement.oda.ws",1329604265500
stopped,bundle,org.eclipse.wst.xsl.exslt.ui,1.0.0.v201006012005,"org.eclipse.wst.xsl.exslt.ui",1329604265500
stopped,bundle,org.eclipse.wst.xsl.jaxp.debug.ui,1.0.200.v201103081922,"org.eclipse.wst.xsl.jaxp.debug.ui",1329604265500
stopped,bundle,org.eclipse.wst.xsl.ui,1.1.200.v201103082057,"org.eclipse.wst.xsl.ui",1329604265500
stopped,bundle,org.eclipse.wst.xml.xpath.ui,1.1.100.v201105030025,"org.eclipse.wst.xml.xpath.ui",1329604265500
stopped,bundle,org.eclipse.wst.xsl.debug.ui,1.0.200.v201101281837,"org.eclipse.wst.xsl.debug.ui",1329604265500
stopped,bundle,org.eclipse.wst.xsl.jaxp.launching,1.0.200.v201103081922,"org.eclipse.wst.xsl.jaxp.launching",1329604265500
stopped,bundle,org.eclipse.wst.xsl.launching,1.0.200.v201103081922,"org.eclipse.wst.xsl.launching",1329604265500
stopped,bundle,org.eclipse.wst.xsl.core,1.1.100.v201102270516,"org.eclipse.wst.xsl.core",1329604265500
stopped,bundle,org.eclipse.wst.xml.xpath.core,1.2.1.v201109010357,"org.eclipse.wst.xml.xpath.core",1329604265500
stopped,bundle,org.eclipse.birt.report.data.oda.xml.ui,3.7.1.v20110905,"org.eclipse.birt.report.data.oda.xml.ui",1329604265500
stopped,bundle,org.eclipse.datatools.enablement.oda.xml.ui,1.2.1.v201104211630,"org.eclipse.datatools.enablement.oda.xml.ui",1329604265500
stopped,bundle,org.eclipse.birt.report.data.oda.xml,3.7.1.v20110905,"org.eclipse.birt.report.data.oda.xml",1329604265500
stopped,bundle,org.eclipse.datatools.enablement.oda.xml,1.2.1.v201104121500,"org.eclipse.datatools.enablement.oda.xml",1329604265500
stopped,bundle,org.eclipse.jpt.jaxb.eclipselink.ui,1.1.0.v201105110000,"org.eclipse.jpt.jaxb.eclipselink.ui",1329604265500
stopped,bundle,org.eclipse.jpt.jaxb.ui,1.1.0.v201105180000,"org.eclipse.jpt.jaxb.ui",1329604265500
stopped,bundle,org.eclipse.jst.ejb.ui,1.1.600.v201104261451,"org.eclipse.jst.ejb.ui",1329604265501
stopped,bundle,org.eclipse.jst.ws.jaxws.dom.integration,1.0.100.v201101252155,"org.eclipse.jst.ws.jaxws.dom.integration",1329604265501
stopped,bundle,org.eclipse.birt.chart.integration.wtp.ui,3.7.1.v20110905-1820,"org.eclipse.birt.chart.integration.wtp.ui",1329604265501
stopped,bundle,org.jboss.tools.birt.core,1.3.0.v20111022-0840-H33-M4,"org.jboss.tools.birt.core",1329604265501
stopped,bundle,org.eclipse.birt.integration.wtp.ui,3.7.1.v20110905-1820,"org.eclipse.birt.integration.wtp.ui",1329604265501
stopped,bundle,org.jboss.ide.eclipse.as.jmx.integration,2.3.0.v20111104-1515-H45-M4,"org.jboss.ide.eclipse.as.jmx.integration",1329604265501
stopped,bundle,org.jboss.ide.eclipse.as.ui,2.3.0.v20111104-1515-H45-M4,"org.jboss.ide.eclipse.as.ui",1329604265551
stopped,bundle,org.eclipse.jst.servlet.ui,1.1.501.v201108220630,"org.eclipse.jst.servlet.ui",1329604265551
stopped,bundle,org.eclipse.jst.jee.ui,1.0.400.v201105122000,"org.eclipse.jst.jee.ui",1329604265551
stopped,bundle,org.eclipse.jst.j2ee.navigator.ui,1.1.501.v201107261503,"org.eclipse.jst.j2ee.navigator.ui",1329604265551
stopped,bundle,org.eclipse.jst.j2ee.jca.ui,1.1.400.v201004150700,"org.eclipse.jst.j2ee.jca.ui",1329604265551
stopped,bundle,org.jboss.tools.common.jdt.ui,3.3.0.v20111027-1555-H29-M4,"org.jboss.tools.common.jdt.ui",1329604265551
stopped,bundle,org.jboss.tools.deltacloud.ui,1.0.1.v20111022-0926-H35-M4,"org.jboss.tools.deltacloud.ui",1329604265551
stopped,bundle,org.eclipse.jst.j2ee.ui,1.1.501.v201108231700,"org.eclipse.jst.j2ee.ui",1329604265551
stopped,bundle,org.eclipse.wst.web.ui,1.1.400.v201004141630,"org.eclipse.wst.web.ui",1329604265551
stopped,bundle,org.eclipse.wst.jsdt.web.support.jsp,1.0.400.v201102241833,"org.eclipse.wst.jsdt.web.support.jsp",1329604265551
stopped,bundle,org.jboss.tools.seam.pages.xml,3.3.0.v20111020-1412-H45-M4,"org.jboss.tools.seam.pages.xml",1329604265551
stopped,bundle,org.jboss.tools.struts.verification,3.3.0.v20111020-2129-H29-M4,"org.jboss.tools.struts.verification",1329604265551
stopped,bundle,org.jboss.tools.struts,3.3.0.v20111020-2129-H29-M4,"org.jboss.tools.struts",1329604265551
stopped,bundle,org.eclipse.jst.jsp.ui,1.1.601.v201108151912,"org.eclipse.jst.jsp.ui",1329604265551
stopped,bundle,org.eclipse.wst.jsdt.web.ui,1.0.401.v201108152113,"org.eclipse.wst.jsdt.web.ui",1329604265551
stopped,bundle,org.eclipse.wst.html.ui,1.0.601.v201108152113,"org.eclipse.wst.html.ui",1329604265551
stopped,bundle,org.eclipse.wst.css.ui,1.0.600.v201103022054,"org.eclipse.wst.css.ui",1329604265551
stopped,bundle,org.eclipse.jst.jsf.facelet.core,1.0.100.v201104191527,"org.eclipse.jst.jsf.facelet.core",1329604265552
stopped,bundle,org.eclipse.jst.jsf.standard.tagsupport,1.2.100.v201104061711,"org.eclipse.jst.jsf.standard.tagsupport",1329604265552
stopped,bundle,org.eclipse.jst.pagedesigner.jsp.core,1.2.0.v20100308,"org.eclipse.jst.pagedesigner.jsp.core",1329604265552
